x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.2803194097172563,-0.25498845167181616,0.0679123935491297,0.36301603265633486,-0.4789804165314238,0.07848838283724557,0.48370514228811345,-0.6285444312343378,0.061159145199494926,0.49665393610233177,-0.7526711154030854,0.04508535030659402,-0.1297633905359206,-0.7105107333043613,0.09736465749971764,0.11926474998284654,-0.9473895516250982,0.06551076662343193,0.3387867307732062,-0.9232372820634429,0.030226456471553795,0.48300826537441066,-0.8483253725597178,0.009715588715396588,-0.16477192468927515,-0.70092819632645,0.03303947137470957,0.1462496496918266,-1.0,-0.006984607961524563,0.38499592171675184,-0.9387953563988469,-0.0394452296457261,0.5124245252962293,-0.819446593819442,-0.05344492880354057,-0.13550278748847824,-0.6669393576328982,-0.033167431035790354,0.15676965295491344,-0.9750558335712188,-0.058638569880327014,0.3982892036123614,-0.9116152582830265,-0.06083890504091994,0.5174704971194668,-0.7980507850297338,-0.05661841307036489,-0.0386279985507108,-0.600530669660361,-0.0974082306209319,0.21826138913380577,-0.8209335841783397,-0.10552680831240994,0.40806504051570275,-0.8041165290190938,-0.09380497043359436,0.5164771502804517,-0.7418354081050429,-0.08330500669650695,0
0.0,0.0,0.0,0.26266815629293144,-0.2891920217945875,0.07711662672690063,0.3243869655483866,-0.5103845135488916,0.09260238721289549,0.42320321058894156,-0.6629206082456996,0.07746090062923236,0.43222754363921,-0.7861435824126062,0.06323576446819842,-0.16110725230605294,-0.7046533824670261,0.11736252066321286,0.055579203482576445,-0.9533463864407874,0.0866523802057408,0.26423929906173654,-0.9533171541389743,0.04949884886704978,0.39901344345712114,-0.8900176885331138,0.027848144987239244,-0.2001576450936142,-0.6961688377008772,0.04882849648809926,0.0936413799904296,-1.0,0.010154214925184899,0.323292810210701,-0.9563755930615375,-0.02618417629414936,0.44071418176712557,-0.8479504997695619,-0.04311092431383847,-0.17342466770405202,-0.6694693914810419,-0.021825091520885298,0.10553204863970922,-0.9779023423559344,-0.046019416854498944,0.34073597142022893,-0.9275573656821524,-0.05044431168830265,0.45371754695830985,-0.8182171742464617,-0.04761634815810372,-0.08341250415074387,-0.612364800136846,-0.09000824162961488,0.16762556965139808,-0.8324698091440957,-0.09623674051465676,0.3544114552643544,-0.833246801483401,-0.08539788335411284,0.4602243881953984,-0.7829468694690626,-0.07561388427130436,0
0.0,0.0,0.0,0.28603936718939316,-0.2728034617648077,0.07877522389213215,0.37225160106622357,-0.48566126862140985,0.09721339561874505,0.4819011827696426,-0.6324435674640265,0.08567103169495002,0.49465406584276667,-0.7544306389263914,0.07501700739336108,-0.08894280010616079,-0.7101422231453595,0.1192478147923064,0.1423899747291169,-0.9426027578726301,0.09159145264555064,0.3490472530896251,-0.9311379467119004,0.05877787329613164,0.4855249766330875,-0.8641015635637714,0.040011323175546835,-0.12937292669136058,-0.707047386944531,0.05244949490215973,0.16621201232388272,-1.0,0.014100567472289317,0.39338546289565085,-0.9460310866479731,-0.019853439520475594,0.5165648400087698,-0.8303451471827004,-0.03402323216076361,-0.10341641107303169,-0.6802722331844775,-0.016299551381635746,0.1797535500398103,-0.9672543635545401,-0.04101154524277282,0.41300213013927833,-0.9098799783062739,-0.04845629663036355,0.5352234384555913,-0.8025120965601596,-0.04687826268199,-0.01587042845109103,-0.6217660447029228,-0.08223705152587595,0.23094970978871696,-0.8220275510321828,-0.08947343236616166,0.41260163626083246,-0.8123995061215541,-0.08267657564860705,0.5246157787239935,-0.7606876264986557,-0.07543634071016876,0
0.0,0.0,0.0,0.2657097193560617,-0.1864802991701968,0.09656470160666988,0.36776639062696737,-0.39380732988380296,0.12204837703169352,0.4963058337455288,-0.5130390444290408,0.11515569945585657,0.5444534605150757,-0.6142665366001339,0.1114377376434672,-0.04917592773203864,-0.6670627177400045,0.10654632394659745,0.18372060884531016,-0.9376616614431025,0.07852204177843577,0.38184979455279855,-0.9097429138621607,0.06262083851771125,0.4778976218410332,-0.7831165860487298,0.06269153173224247,-0.09385550548669891,-0.6610671485481787,0.03140774107410905,0.20674761581289122,-1.0,-0.006397816253620077,0.4429551229844979,-0.9044483725056891,-0.013087686107174368,0.5267749262184153,-0.7411474233878633,-0.0016060961431242846,-0.07119702256347901,-0.6243873163930491,-0.04417652804116874,0.23247059410930165,-0.9596587427722975,-0.0731200399425636,0.46353041477480256,-0.8608861556909078,-0.05079839493048205,0.534439037553888,-0.7141343731787408,-0.022098648805903683,0.021768358664242992,-0.5497239091168192,-0.11473399792943562,0.2853029936337471,-0.7995700552815787,-0.12590619069009779,0.45674521347201064,-0.7584364119191375,-0.10169435910677484,0.5190457485946801,-0.6645726839873628,-0.07618140979596928,0
0.0,0.0,0.0,0.26892612371851266,-0.20237518842012767,0.10890239950677391,0.36418974994115694,-0.41143598671788534,0.14116011635891734,0.4905004566050927,-0.5280543910535688,0.13838392387337992,0.5338148048254652,-0.6271860588818953,0.13898132942252575,-0.046956703718361824,-0.683465859606909,0.1281634517384324,0.18652414998241187,-0.937222446771454,0.10254757179346317,0.3864611098888071,-0.9085046106716826,0.08498694160067286,0.487206063090415,-0.784472320251783,0.08281138988827756,-0.08714691695918646,-0.6753659890996728,0.04627594683029551,0.2136027799383292,-1.0,0.01036960866983257,0.44960052097240777,-0.9067211252311748,0.001738205385626114,0.5348806357285314,-0.7520454167760747,0.011544741664336607,-0.0642319813078892,-0.6400923418681466,-0.0361070662519174,0.23734184017942786,-0.9634528048934049,-0.06492525519963994,0.46556576671505273,-0.864651889995446,-0.04188295696511532,0.5349138454977463,-0.7236025162480842,-0.012359956929430406,0.030617575221832585,-0.5651957369960122,-0.11291057012813477,0.2967884184749766,-0.7984571021868692,-0.12285456703650793,0.466688428420367,-0.7539204434642366,-0.0968055471174092,0.5275854005099142,-0.6618943994433232,-0.06994587458795146,0
0.0,0.0,0.0,0.23293774482265217,-0.10619985952373688,0.008990233545498792,0.3721507251597499,-0.2780553420701807,-0.026087894080743225,0.5357463775095522,-0.4216604148645859,-0.07650952325547027,0.5556775408545286,-0.587162981196368,-0.12100051927942451,-0.1618507341343509,-0.6211110413925384,-0.033301462762662985,0.10153595344611134,-0.9415326060664839,-0.11033998331767433,0.36329788743399105,-0.8355880852646599,-0.15359527314777283,0.47167172303946153,-0.6458593584550222,-0.16740202623083247,-0.23083029002881864,-0.6163774611488813,-0.07761271420349498,0.09032134355949373,-1.0,-0.15525756153247655,0.396030002433045,-0.8745778640334184,-0.17982265640946257,0.5140178071892461,-0.6884083813803096,-0.18100053393364682,-0.22731425362471078,-0.5734537342000284,-0.12526513110439608,0.08933298287538667,-0.9663595230485827,-0.19385509561764253,0.3824035295893394,-0.8531675567774513,-0.18570358454750996,0.4944209377396715,-0.6779376731057764,-0.16424542903539308,-0.15009214175322316,-0.47204798129872555,-0.1723975617998051,0.13331043722115624,-0.7433507909527673,-0.2230827421668596,0.36627882269043793,-0.6901790110948893,-0.2154086145915521,0.47963829116314427,-0.5779649699253172,-0.19863543615246038,0
0.0,0.0,0.0,0.23483703033147665,-0.13662421112604003,0.05790247303359274,0.337951896493419,-0.35819561121679255,0.05769293175081939,0.46505515031333466,-0.4863548030309816,0.03344884431593948,0.47479453943420163,-0.5919764059629675,0.013350942553756332,-0.1295107227255325,-0.6434756387414119,0.03127632884125915,0.1329243894106994,-0.9431327671125522,-0.02124090438948109,0.3742340246068243,-0.8927676643710566,-0.046826324928861005,0.48057996410159426,-0.7347599861399104,-0.04866399204136863,-0.18352047593137968,-0.6306421531867248,-0.02997694941619403,0.12509570474327578,-1.0,-0.08138410965614508,0.4029791072605005,-0.9125918076293369,-0.0835805705803493,0.5008466783601518,-0.748452276889151,-0.06822488946452579,-0.15992265524149524,-0.5870565035447661,-0.09290738162528726,0.1569102688014345,-0.955233657953421,-0.13344231935404577,0.4217509792711056,-0.8643777991226124,-0.10503188843989862,0.5024658286319088,-0.7159062765965338,-0.07114031968475441,-0.058182149474064186,-0.5045496885507953,-0.15339455429348992,0.22425860456293348,-0.7790512878793788,-0.177772339811941,0.4163271702160526,-0.7352530094477286,-0.15273146834127227,0.4819147874023511,-0.6274546981960393,-0.12450377957497862,0
0.0,0.0,0.0,0.2403925624316679,-0.1373934164020154,0.02986152525287924,0.3439163109059461,-0.3145599955746837,0.005511175958173062,0.47930396355043414,-0.43973733361678496,-0.0387643737072799,0.5084080105455576,-0.573371038908075,-0.07779136881448535,-0.2077040634815959,-0.6277361759482614,-0.007983606737647184,0.06012080498817023,-0.9664337929841382,-0.07856245486808663,0.31318937678241904,-0.8902018449483424,-0.11868642405682203,0.4313176632305387,-0.7180362640930416,-0.12990077296408709,-0.27445337491829075,-0.6091234547547565,-0.059575675364893464,0.07416661966575847,-1.0,-0.12354538020642086,0.3708948322139886,-0.8942869243654155,-0.1365157779497988,0.48845232878653777,-0.7191516995889952,-0.12896859581694098,-0.25082902371159665,-0.558240361921455,-0.11355281764821205,0.11327137528995945,-0.9477843862259862,-0.17073521850160392,0.4021181682372201,-0.8349214217123949,-0.14778897967697371,0.5029318624218339,-0.6700872029542602,-0.11501860198129085,-0.14692325727863295,-0.4648261472560147,-0.16589644110730534,0.16800085975507464,-0.740683109392083,-0.20291373500109197,0.38597480245156734,-0.6799406721997582,-0.17897295243958586,0.4786750552441444,-0.5638952490758898,-0.14924331883697348,0
0.0,0.0,0.0,0.07153086583768509,-0.18943331962791218,-0.005344957984306073,0.2703486662659204,-0.3623141039805855,-0.025204413616087978,0.48441343015579214,-0.41325607271029813,-0.047731602793288405,0.657402501601881,-0.40757286176522267,-0.06718487052195812,0.2988642284462514,-0.5683631752120935,-0.0398816276430364,0.6477070838227115,-0.5102571827262914,-0.07948641185124873,0.8266926923096992,-0.40141137305278907,-0.1045193596797935,0.9485498528978171,-0.2945415096909327,-0.11824571614273015,0.29570748671870817,-0.5293017282373869,-0.05653585795426476,0.6551888015081162,-0.4676922349476983,-0.09043286948258963,0.8462319755781238,-0.3635187172804567,-0.10342486561825888,0.9838984655185342,-0.2474075149366714,-0.11233707808656497,0.31019731995599803,-0.43931437677963564,-0.07491682988926365,0.6524372422941597,-0.40703135301234816,-0.10480543078777098,0.8548361971566166,-0.31778260512950157,-0.1145451938026103,1.0,-0.21244992601359095,-0.11997067325734756,0.3444631788998348,-0.3112343432956482,-0.09362676710913237,0.6163256365853486,-0.3089514907239822,-0.110993097186837,0.7906887287792914,-0.27054756391855284,-0.11504805162622968,0.9303408534136905,-0.21609026605734313,-0.11762883294780242,0
0.0,0.0,0.0,0.20919773744962358,-0.16249232233174138,0.0002140072346450529,0.4029570792622205,-0.3393588609177534,-0.02586121697141487,0.5967686759864985,-0.4057998586997257,-0.057487070011023225,0.7706157786137732,-0.4029808995202899,-0.08559410933377962,0.28246043311714264,-0.6852321882773152,-0.046385212373855636,0.6372601215830869,-0.5954676035136751,-0.10121775892157067,0.821045759214605,-0.4758594779372654,-0.13828752109936582,0.9551637892169059,-0.36336759210239966,-0.16087366219885157,0.2490391144850241,-0.6449331130894812,-0.07655185830692071,0.631543010219639,-0.5582419028270655,-0.1259793614761998,0.8388426098272906,-0.4334647188928943,-0.14465909717110595,1.0,-0.3109238331659056,-0.15582718151726793,0.23298750309445107,-0.535670867637311,-0.10824166398474735,0.5967104348319519,-0.4913838790479629,-0.15211139273935317,0.8089678906662626,-0.38529900347763296,-0.15763025657539997,0.9721524970427337,-0.2793982204645948,-0.15843458001459626,0.2342342005279118,-0.37864750819522885,-0.14033780928083878,0.49892665418285603,-0.3780075102405285,-0.16737571965805315,0.6667850196766556,-0.345514402214411,-0.16639528531871922,0.8028792581049675,-0.3009318896510956,-0.16357080757164172,0
0.0,0.0,0.0,0.22838372792649966,-0.16510226154889357,0.01691614046194895,0.4017625373661742,-0.37348917694136974,0.005171157475197827,0.5576102839351714,-0.49142222463636626,-0.016568700719872702,0.7045915029558674,-0.5404711480607791,-0.03632311810600734,0.2558947825837814,-0.7187699962753207,-0.005115901647968484,0.587398884506289,-0.6513922481304975,-0.05435157340269238,0.7990560564241168,-0.5459218491839132,-0.09505187654025721,0.9460025356470914,-0.43973982159740993,-0.12080831772852542,0.21987134336768316,-0.7037272609519898,-0.03919500480532067,0.607144937778754,-0.6331877286141327,-0.08161374531455119,0.8339300381063348,-0.5183469855167276,-0.10387703865931323,1.0,-0.40766510954377455,-0.1175106483988722,0.2022133190713133,-0.6189835385886331,-0.07487541090281176,0.5780894543822285,-0.5878168961960518,-0.11539755692695533,0.8065075639642049,-0.4797818854040322,-0.12560531225849952,0.971524707039644,-0.37557905631906174,-0.12863007719780636,0.20275232314935965,-0.4778807469892175,-0.11001830518160878,0.4903646604333999,-0.4536123719044572,-0.13747811565273296,0.6553685522457906,-0.3922957037256344,-0.13817725408187334,0.7771026531177476,-0.32700332833525936,-0.1351239869889378,0
0.0,0.0,0.0,0.15882940730581924,-0.15351840969191596,-0.04053909687935018,0.4507740271792471,-0.2780757351393274,-0.06689991291159776,0.7449360844048378,-0.2669696178003467,-0.08417490231553715,0.9527694170068264,-0.23634016735643731,-0.09333982669392503,0.4231873647926351,-0.4650977239763058,-0.07574977536814885,0.7863088207943146,-0.43174918992314915,-0.11212766605055766,0.927599230265252,-0.326950493697102,-0.12440477185375592,0.9896120913568887,-0.23233574530839515,-0.1275159687759871,0.42262799855576283,-0.32109391288243566,-0.06665956067120181,0.7895550914704159,-0.324751424350203,-0.09225412428171369,0.929782463184948,-0.2571694290683894,-0.09536956862935808,1.0,-0.1905648760758785,-0.09691218572075042,0.42520115075412335,-0.14381869648033013,-0.05977508884220867,0.753817872873601,-0.16935354297725055,-0.08210901507112386,0.887794497069389,-0.14686750406768337,-0.07625503615613122,0.952122458169048,-0.1335562134658125,-0.07131378958234083,0.43801009188278184,0.04774398702391846,-0.055575710670914893,0.6554204968036296,0.009049603965553887,-0.07462150025154718,0.7687070398235232,-0.027384642457354443,-0.07487534720943984,0.8429414596764058,-0.06500186717946312,-0.07188006140159021,0
0.0,0.0,0.0,0.1903553014176933,-0.1754678068993237,-0.026404252990217914,0.48100089552892816,-0.30311004452638196,-0.0572853004057618,0.7560741856301733,-0.26516184847173346,-0.08304681974451802,0.9532262499293109,-0.2204403760923256,-0.10358089544039975,0.4048527183552918,-0.5325065128594489,-0.08623588692731157,0.7769140740739041,-0.47072119673498436,-0.1278244562524576,0.9258218258764616,-0.34890034163619915,-0.14470143992015272,1.0,-0.24175839806427182,-0.15248693235151664,0.35312654533800164,-0.39776772179711906,-0.09425210108249582,0.7189752909952828,-0.37606825118812154,-0.12970389697531362,0.8880584251469387,-0.2846874934401101,-0.13934045412484516,0.9903061029602468,-0.18881465212423432,-0.14642033181809935,0.31700531088687645,-0.21940662347281462,-0.10247168616365149,0.6419165580855526,-0.2427588852310911,-0.13192280303975476,0.8098488222825309,-0.19263203488330077,-0.13442453714486188,0.9170192135519325,-0.14001136531397482,-0.13787751981138158,0.3005010580134583,-0.02297879969758262,-0.1115019445914826,0.5045570228933992,-0.01771373884990777,-0.13427695037565657,0.6332982822523189,-0.008596825351670322,-0.13645169368393795,0.7365940512423328,0.0061344936017343,-0.13751580102903022,0
